id,verse_id,verse
968,acts_5_2,"And kept back part of the price, his wife also being privy to it, and brought a certain part, and laid it at the apostles' feet."
969,genesis_3_21,"Unto Adam also and to his wife did the LORD God make coats of skins, and clothed them."
970,psalms_91_8,Only with thine eyes shalt thou behold and see the reward of the wicked.
971,acts_15_8,"And God, which knoweth the hearts, bare them witness, giving them the Holy Ghost, even as he did unto us;"
972,romans_8_5,For they that are after the flesh do mind the things of the flesh; but they that are after the Spirit the things of the Spirit.
973,matthew_26_40,"And he cometh unto the disciples, and findeth them asleep, and saith unto Peter, What, could ye not watch with me one hour?"
974,nehemiah_12_1,"Now these are the priests and the Levites that went up with Zerubbabel the son of Shealtiel, and Jeshua: Seraiah, Jeremiah, Ezra,"
975,numbers_3_16,"And Moses numbered them according to the word of the LORD, as he was commanded."
976,isaiah_48_11,"For mine own sake, even for mine own sake, will I do it: for how should my name be polluted? and I will not give my glory unto another."
977,proverbs_17_10,A reproof entereth more into a wise man than an hundred stripes into a fool.
978,exodus_14_16,"But lift thou up thy rod, and stretch out thine hand over the sea, and divide it: and the children of Israel shall go on dry ground through the midst of the sea."
979,1_samuel_14_40,"Then said he unto all Israel, Be ye on one side, and I and Jonathan my son will be on the other side. And the people said unto Saul, Do what seemeth good unto thee."
980,daniel_3_22,"Therefore because the king's commandment was urgent, and the furnace exceeding hot, the flame of the fire slew those men that took up Shadrach, Meshach, and Abed-nego."
981,numbers_7_2,"That the princes of Israel, heads of the house of their fathers, who were the princes of the tribes, and were over them that were numbered, offered:"
982,genesis_41_4,And the ill favoured and leanfleshed kine did eat up the seven well favoured and fat kine. So Pharaoh awoke.
983,luke_22_32,"But I have prayed for thee, that thy faith fail not: and when thou art converted, strengthen thy brethren."
984,exodus_25_31,"And thou shalt make a candlestick of pure gold: of beaten work shall the candlestick be made: his shaft, and his branches, his bowls, his knops, and his flowers, shall be of the same."
985,numbers_16_26,"And he spake unto the congregation, saying, Depart, I pray you, from the tents of these wicked men, and touch nothing of theirs, lest ye be consumed in all their sins."
986,proverbs_8_12,"I wisdom dwell with prudence, and find out knowledge of witty inventions."
987,malachi_3_16,"Then they that feared the LORD spake often one to another: and the LORD hearkened, and heard it, and a book of remembrance was written before him for them that feared the LORD, and that thought upon his name."
988,psalms_130_8,And he shall redeem Israel from all his iniquities.
989,1_peter_5_14,Greet ye one another with a kiss of charity. Peace be with you all that are in Christ Jesus. Amen.
990,joshua_13_12,"All the kingdom of Og in Bashan, which reigned in Ashtaroth and in Edrei, who remained of the remnant of the giants: for these did Moses smite, and cast them out."
991,joshua_7_19,"And Joshua said unto Achan, My son, give, I pray thee, glory to the LORD God of Israel, and make confession unto him; and tell me now what thou hast done; hide it not from me."
992,zechariah_13_2,"And it shall come to pass in that day, saith the LORD of hosts, that I will cut off the names of the idols out of the land, and they shall no more be remembered: and also I will cause the prophets and the unclean spirit to pass out of the land."
993,acts_5_23,"Saying, The prison truly found we shut with all safety, and the keepers standing without before the doors: but when we had opened, we found no man within."
994,proverbs_17_18,"A man void of understanding striketh hands, and becometh surety in the presence of his friend."
995,1_samuel_17_23,"And as he talked with them, behold, there came up the champion, the Philistine of Gath, Goliath by name, out of the armies of the Philistines, and spake according to the same words: and David heard them."
996,1_chronicles_5_20,"And they were helped against them, and the Hagarites were delivered into their hand, and all that were with them: for they cried to God in the battle, and he was intreated of them; because they put their trust in him."
997,judges_1_13,"And Othniel the son of Kenaz, Caleb's younger brother, took it: and he gave him Achsah his daughter to wife."
998,numbers_1_19,"As the LORD commanded Moses, so he numbered them in the wilderness of Sinai."
999,job_9_16,"If I had called, and he had answered me; yet would I not believe that he had hearkened unto my voice."
