id,verse_id,verse
724,revelation_21_20,"The fifth, sardonyx; the sixth, sardius; the seventh, chrysolite; the eighth, beryl; the ninth, a topaz; the tenth, a chrysoprasus; the eleventh, a jacinth; the twelfth, an amethyst."
725,joshua_24_23,"Now therefore put away, said he, the strange gods which are among you, and incline your heart unto the LORD God of Israel."
726,matthew_17_3,"And, behold, there appeared unto them Moses and Elias talking with him."
727,mark_1_30,"But Simon's wife's mother lay sick of a fever, and anon they tell him of her."
728,matthew_8_12,But the children of the kingdom shall be cast out into outer darkness: there shall be weeping and gnashing of teeth.
729,isaiah_52_3,"For thus saith the LORD, Ye have sold yourselves for nought; and ye shall be redeemed without money."
730,2_kings_18_31,"Hearken not to Hezekiah: for thus saith the king of Assyria, Make an agreement with me by a present, and come out to me, and then eat ye every man of his own vine, and every one of his fig tree, and drink ye every one the waters of his cistern:"
731,ezekiel_38_18,"And it shall come to pass at the same time when Gog shall come against the land of Israel, saith the Lord GOD, that my fury shall come up in my face."
732,deuteronomy_14_7,"Nevertheless these ye shall not eat of them that chew the cud, or of them that divide the cloven hoof; as the camel, and the hare, and the coney: for they chew the cud, but divide not the hoof; therefore they are unclean unto you."
733,isaiah_7_6,"Let us go up against Judah, and vex it, and let us make a breach therein for us, and set a king in the midst of it, even the son of Tabeal:"
734,ezekiel_42_18,"He measured the south side, five hundred reeds, with the measuring reed."
735,genesis_37_2,"These are the generations of Jacob. Joseph, being seventeen years old, was feeding the flock with his brethren; and the lad was with the sons of Bilhah, and with the sons of Zilpah, his father's wives: and Joseph brought unto his father their evil report."
736,psalms_14_1,"The fool hath said in his heart, There is no God. They are corrupt, they have done abominable works, there is none that doeth good."
737,job_37_21,"And now men see not the bright light which is in the clouds: but the wind passeth, and cleanseth them."
738,deuteronomy_10_12,"And now, Israel, what doth the LORD thy God require of thee, but to fear the LORD thy God, to walk in all his ways, and to love him, and to serve the LORD thy God with all thy heart and with all thy soul,"
739,exodus_34_11,"Observe thou that which I command thee this day: behold, I drive out before thee the Amorite, and the Canaanite, and the Hittite, and the Perizzite, and the Hivite, and the Jebusite."
740,hebrews_12_15,"Looking diligently lest any man fail of the grace of God; lest any root of bitterness springing up trouble you, and thereby many be defiled;"
741,numbers_7_89,"And when Moses was gone into the tabernacle of the congregation to speak with him, then he heard the voice of one speaking unto him from off the mercy seat that was upon the ark of testimony, from between the two cherubims: and he spake unto him."
742,ezekiel_11_7,"Therefore thus saith the Lord GOD; Your slain whom ye have laid in the midst of it, they are the flesh, and this city is the caldron: but I will bring you forth out of the midst of it."
743,john_10_36,"Say ye of him, whom the Father hath sanctified, and sent into the world, Thou blasphemest; because I said, I am the Son of God?"
744,acts_23_25,And he wrote a letter after this manner:
745,john_21_8,"And the other disciples came in a little ship; (for they were not far from land, but as it were two hundred cubits,) dragging the net with fishes."
746,proverbs_31_25,Strength and honour are her clothing; and she shall rejoice in time to come.
747,judges_19_11,"And when they were by Jebus, the day was far spent; and the servant said unto his master, Come, I pray thee, and let us turn in into this city of the Jebusites, and lodge in it."
748,jeremiah_51_52,"Wherefore, behold, the days come, saith the LORD, that I will do judgment upon her graven images: and through all her land the wounded shall groan."
749,genesis_27_21,"And Isaac said unto Jacob, Come near, I pray thee, that I may feel thee, my son, whether thou be my very son Esau or not."
750,romans_15_21,"But as it is written, To whom he was not spoken of, they shall see: and they that have not heard shall understand."
751,exodus_30_13,"This they shall give, every one that passeth among them that are numbered, half a shekel after the shekel of the sanctuary: (a shekel is twenty gerahs:) an half shekel shall be the offering of the LORD."
752,job_22_29,"When men are cast down, then thou shalt say, There is lifting up; and he shall save the humble person."
753,john_19_34,"But one of the soldiers with a spear pierced his side, and forthwith came there out blood and water."
754,ephesians_4_5,"One Lord, one faith, one baptism,"
755,joshua_15_52,"Arab, and Dumah, and Eshean,"
756,acts_6_7,And the word of God increased; and the number of the disciples multiplied in Jerusalem greatly; and a great company of the priests were obedient to the faith.
757,2_kings_25_8,"And in the fifth month, on the seventh day of the month, which is the nineteenth year of king Nebuchadnezzar king of Babylon, came Nebuzar-adan, captain of the guard, a servant of the king of Babylon, unto Jerusalem:"
758,hebrews_11_26,Esteeming the reproach of Christ greater riches than the treasures in Egypt: for he had respect unto the recompence of the reward.
759,2_chronicles_3_14,"And he made the vail of blue, and purple, and crimson, and fine linen, and wrought cherubims thereon."
760,2_samuel_19_41,"And, behold, all the men of Israel came to the king, and said unto the king, Why have our brethren the men of Judah stolen thee away, and have brought the king, and his household, and all David's men with him, over Jordan?"
761,2_chronicles_34_4,"And they brake down the altars of Baalim in his presence; and the images, that were on high above them, he cut down; and the groves, and the carved images, and the molten images, he brake in pieces, and made dust of them, and strowed it upon the graves of them that had sacrificed unto them."
762,lamentations_2_6,"And he hath violently taken away his tabernacle, as if it were of a garden: he hath destroyed his places of the assembly: the LORD hath caused the solemn feasts and sabbaths to be forgotten in Zion, and hath despised in the indignation of his anger the king and the priest."
763,hosea_6_10,"I have seen an horrible thing in the house of Israel: there is the whoredom of Ephraim, Israel is defiled."
764,isaiah_22_13,"And behold joy and gladness, slaying oxen, and killing sheep, eating flesh, and drinking wine: let us eat and drink; for to morrow we shall die."
765,1_samuel_28_19,Moreover the LORD will also deliver Israel with thee into the hand of the Philistines: and to morrow shalt thou and thy sons be with me: the LORD also shall deliver the host of Israel into the hand of the Philistines.
766,genesis_22_16,"And said, By myself have I sworn, saith the LORD, for because thou hast done this thing, and hast not withheld thy son, thine only son:"
767,leviticus_14_8,"And he that is to be cleansed shall wash his clothes, and shave off all his hair, and wash himself in water, that he may be clean: and after that he shall come into the camp, and shall tarry abroad out of his tent seven days."
768,ephesians_5_15,"See then that ye walk circumspectly, not as fools, but as wise,"
769,nehemiah_4_1,"But it came to pass, that when Sanballat heard that we builded the wall, he was wroth, and took great indignation, and mocked the Jews."
770,isaiah_24_20,"The earth shall reel to and fro like a drunkard, and shall be removed like a cottage; and the transgression thereof shall be heavy upon it; and it shall fall, and not rise again."
771,genesis_31_18,"And he carried away all his cattle, and all his goods which he had gotten, the cattle of his getting, which he had gotten in Padan-aram, for to go to Isaac his father in the land of Canaan."
772,galatians_3_21,"Is the law then against the promises of God? God forbid: for if there had been a law given which could have given life, verily righteousness should have been by the law."
773,luke_12_5,"But I will forewarn you whom ye shall fear: Fear him, which after he hath killed hath power to cast into hell; yea, I say unto you, Fear him."
774,genesis_38_6,"And Judah took a wife for Er his firstborn, whose name was Tamar."
775,hebrews_9_15,"And for this cause he is the mediator of the new testament, that by means of death, for the redemption of the transgressions that were under the first testament, they which are called might receive the promise of eternal inheritance."
776,jude_1_11,"Woe unto them! for they have gone in the way of Cain, and ran greedily after the error of Balaam for reward, and perished in the gainsaying of Core."
777,leviticus_17_6,"And the priest shall sprinkle the blood upon the altar of the LORD at the door of the tabernacle of the congregation, and burn the fat for a sweet savour unto the LORD."
778,joshua_14_3,For Moses had given the inheritance of two tribes and an half tribe on the other side Jordan: but unto the Levites he gave none inheritance among them.
779,proverbs_11_26,"He that withholdeth corn, the people shall curse him: but blessing shall be upon the head of him that selleth it."
780,song_of_solomon_7_5,"Thine head upon thee is like Carmel, and the hair of thine head like purple; the king is held in the galleries."
781,numbers_6_16,"And the priest shall bring them before the LORD, and shall offer his sin offering, and his burnt offering:"
782,ezekiel_22_31,"Therefore have I poured out mine indignation upon them; I have consumed them with the fire of my wrath: their own way have I recompensed upon their heads, saith the Lord GOD."
783,psalms_149_4,For the LORD taketh pleasure in his people: he will beautify the meek with salvation.
784,numbers_29_33,"And their meat offering and their drink offerings for the bullocks, for the rams, and for the lambs, shall be according to their number, after the manner:"
785,psalms_115_16,"The heaven, even the heavens, are the LORD'S: but the earth hath he given to the children of men."
786,john_20_10,Then the disciples went away again unto their own home.
787,romans_16_24,The grace of our Lord Jesus Christ be with you all. Amen.
788,john_9_22,"These words spake his parents, because they feared the Jews: for the Jews had agreed already, that if any man did confess that he was Christ, he should be put out of the synagogue."
789,job_36_6,He preserveth not the life of the wicked: but giveth right to the poor.
790,revelation_18_1,"And after these things I saw another angel come down from heaven, having great power; and the earth was lightened with his glory."
791,matthew_26_38,"Then saith he unto them, My soul is exceeding sorrowful, even unto death: tarry ye here, and watch with me."
792,1_kings_18_13,"Was it not told my lord what I did when Jezebel slew the prophets of the LORD, how I hid an hundred men of the LORD'S prophets by fifty in a cave, and fed them with bread and water?"
793,psalms_18_6,"In my distress I called upon the LORD, and cried unto my God: he heard my voice out of his temple, and my cry came before him, even into his ears."
794,jeremiah_30_1,"The word that came to Jeremiah from the LORD, saying,"
795,2_corinthians_6_12,"Ye are not straitened in us, but ye are straitened in your own bowels."
796,job_38_33,Knowest thou the ordinances of heaven? canst thou set the dominion thereof in the earth?
797,exodus_40_16,"Thus did Moses: according to all that the LORD commanded him, so did he."
798,judges_5_25,"He asked water, and she gave him milk; she brought forth butter in a lordly dish."
799,matthew_1_7,And Solomon begat Roboam; and Roboam begat Abia; and Abia begat Asa;
800,isaiah_11_13,"The envy also of Ephraim shall depart, and the adversaries of Judah shall be cut off: Ephraim shall not envy Judah, and Judah shall not vex Ephraim."
801,esther_2_14,"In the evening she went, and on the morrow she returned into the second house of the women, to the custody of Shaashgaz, the king's chamberlain, which kept the concubines: she came in unto the king no more, except the king delighted in her, and that she were called by name."
802,2_chronicles_23_19,"And he set the porters at the gates of the house of the LORD, that none which was unclean in any thing should enter in."
803,2_kings_22_2,"And he did that which was right in the sight of the LORD, and walked in all the way of David his father, and turned not aside to the right hand or to the left."
804,acts_22_14,"And he said, The God of our fathers hath chosen thee, that thou shouldest know his will, and see that Just One, and shouldest hear the voice of his mouth."
805,esther_9_5,"Thus the Jews smote all their enemies with the stroke of the sword, and slaughter, and destruction, and did what they would unto those that hated them."
806,isaiah_38_8,"Behold, I will bring again the shadow of the degrees, which is gone down in the sun dial of Ahaz, ten degrees backward. So the sun returned ten degrees, by which degrees it was gone down."
807,ezekiel_12_20,"And the cities that are inhabited shall be laid waste, and the land shall be desolate; and ye shall know that I am the LORD."
808,john_6_26,"Jesus answered them and said, Verily, verily, I say unto you, Ye seek me, not because ye saw the miracles, but because ye did eat of the loaves, and were filled."
809,isaiah_8_14,"And he shall be for a sanctuary; but for a stone of stumbling and for a rock of offence to both the houses of Israel, for a gin and for a snare to the inhabitants of Jerusalem."
810,1_chronicles_21_16,"And David lifted up his eyes, and saw the angel of the LORD stand between the earth and the heaven, having a drawn sword in his hand stretched out over Jerusalem. Then David and the elders of Israel, who were clothed in sackcloth, fell upon their faces."
811,zechariah_9_17,"For how great is his goodness, and how great is his beauty! corn shall make the young men cheerful, and new wine the maids."
812,hebrews_5_6,"As he saith also in another place, Thou art a priest for ever after the order of Melchisedec."
813,matthew_24_17,Let him which is on the housetop not come down to take any thing out of his house:
814,2_chronicles_7_21,"And this house, which is high, shall be an astonishment to every one that passeth by it; so that he shall say, Why hath the LORD done thus unto this land, and unto this house?"
815,exodus_13_21,"And the LORD went before them by day in a pillar of a cloud, to lead them the way; and by night in a pillar of fire, to give them light; to go by day and night:"
816,genesis_10_21,"Unto Shem also, the father of all the children of Eber, the brother of Japheth the elder, even to him were children born."
817,micah_3_3,"Who also eat the flesh of my people, and flay their skin from off them; and they break their bones, and chop them in pieces, as for the pot, and as flesh within the caldron."
818,1_samuel_25_8,"Ask thy young men, and they will shew thee. Wherefore let the young men find favour in thine eyes: for we come in a good day: give, I pray thee, whatsoever cometh to thine hand unto thy servants, and to thy son David."
819,genesis_44_2,"And put my cup, the silver cup, in the sack's mouth of the youngest, and his corn money. And he did according to the word that Joseph had spoken."
820,romans_6_21,What fruit had ye then in those things whereof ye are now ashamed? for the end of those things is death.
821,revelation_12_17,"And the dragon was wroth with the woman, and went to make war with the remnant of her seed, which keep the commandments of God, and have the testimony of Jesus Christ."
822,job_20_13,"Though he spare it, and forsake it not; but keep it still within his mouth:"
823,genesis_38_8,"And Judah said unto Onan, Go in unto thy brother's wife, and marry her, and raise up seed to thy brother."
824,psalms_77_20,Thou leddest thy people like a flock by the hand of Moses and Aaron.
825,exodus_4_30,"And Aaron spake all the words which the LORD had spoken unto Moses, and did the signs in the sight of the people."
826,job_9_22,"This is one thing, therefore I said it, He destroyeth the perfect and the wicked."
827,exodus_35_23,"And every man, with whom was found blue, and purple, and scarlet, and fine linen, and goats' hair, and red skins of rams, and badgers' skins, brought them."
828,colossians_2_9,For in him dwelleth all the fulness of the Godhead bodily.
829,psalms_144_5,"Bow thy heavens, O LORD, and come down: touch the mountains, and they shall smoke."
830,jeremiah_40_10,"As for me, behold, I will dwell at Mizpah to serve the Chaldeans, which will come unto us: but ye, gather ye wine, and summer fruits, and oil, and put them in your vessels, and dwell in your cities that ye have taken."
831,ezekiel_47_1,"Afterward he brought me again unto the door of the house; and, behold, waters issued out from under the threshold of the house eastward: for the forefront of the house stood toward the east, and the waters came down from under from the right side of the house, at the south side of the altar."
832,luke_11_38,"And when the Pharisee saw it, he marvelled that he had not first washed before dinner."
833,lamentations_3_54,"Waters flowed over mine head; then I said, I am cut off."
834,genesis_16_10,"And the angel of the LORD said unto her, I will multiply thy seed exceedingly, that it shall not be numbered for multitude."
835,ezekiel_17_6,"And it grew, and became a spreading vine of low stature, whose branches turned toward him, and the roots thereof were under him: so it became a vine, and brought forth branches, and shot forth sprigs."
836,numbers_12_13,"And Moses cried unto the LORD, saying, Heal her now, O God, I beseech thee."
837,numbers_23_11,"And Balak said unto Balaam, What hast thou done unto me? I took thee to curse mine enemies, and, behold, thou hast blessed them altogether."
838,jeremiah_49_39,"But it shall come to pass in the latter days, that I will bring again the captivity of Elam, saith the LORD."
839,psalms_116_11,"I said in my haste, All men are liars."
840,1_corinthians_15_17,"And if Christ be not raised, your faith is vain; ye are yet in your sins."
841,genesis_21_10,"Wherefore she said unto Abraham, Cast out this bondwoman and her son: for the son of this bondwoman shall not be heir with my son, even with Isaac."
842,acts_14_6,"They were ware of it, and fled unto Lystra and Derbe, cities of Lycaonia, and unto the region that lieth round about:"
843,numbers_15_25,"And the priest shall make an atonement for all the congregation of the children of Israel, and it shall be forgiven them; for it is ignorance: and they shall bring their offering, a sacrifice made by fire unto the LORD, and their sin offering before the LORD, for their ignorance:"
844,1_chronicles_7_35,"And the sons of his brother Helem; Zophah, and Imna, and Shelesh, and Amal."
845,2_kings_14_4,Howbeit the high places were not taken away: as yet the people did sacrifice and burnt incense on the high places.
846,romans_14_20,For meat destroy not the work of God. All things indeed are pure; but it is evil for that man who eateth with offence.
847,leviticus_3_17,"It shall be a perpetual statute for your generations throughout all your dwellings, that ye eat neither fat nor blood."
848,deuteronomy_5_10,And shewing mercy unto thousands of them that love me and keep my commandments.
849,isaiah_51_9,"Awake, awake, put on strength, O arm of the LORD; awake, as in the ancient days, in the generations of old. Art thou not it that hath cut Rahab, and wounded the dragon?"
850,genesis_26_17,"And Isaac departed thence, and pitched his tent in the valley of Gerar, and dwelt there."
851,1_samuel_14_50,"And the name of Saul's wife was Ahinoam, the daughter of Ahimaaz: and the name of the captain of his host was Abner, the son of Ner, Saul's uncle."
852,proverbs_30_16,"The grave; and the barren womb; the earth that is not filled with water; and the fire that saith not, It is enough."
853,psalms_69_12,They that sit in the gate speak against me; and I was the song of the drunkards.
854,psalms_6_7,Mine eye is consumed because of grief; it waxeth old because of all mine enemies.
855,psalms_74_3,Lift up thy feet unto the perpetual desolations; even all that the enemy hath done wickedly in the sanctuary.
856,exodus_26_4,"And thou shalt make loops of blue upon the edge of the one curtain from the selvedge in the coupling; and likewise shalt thou make in the uttermost edge of another curtain, in the coupling of the second."
857,1_chronicles_16_32,"Let the sea roar, and the fulness thereof: let the fields rejoice, and all that is therein."
858,deuteronomy_28_3,"Blessed shalt thou be in the city, and blessed shalt thou be in the field."
859,luke_17_1,"Then said he unto the disciples, It is impossible but that offences will come: but woe unto him, through whom they come!"
860,romans_5_8,"But God commendeth his love toward us, in that, while we were yet sinners, Christ died for us."
861,psalms_7_16,"His mischief shall return upon his own head, and his violent dealing shall come down upon his own pate."
862,psalms_50_23,Whoso offereth praise glorifieth me: and to him that ordereth his conversation aright will I shew the salvation of God.
863,numbers_2_1,"And the LORD spake unto Moses and unto Aaron, saying,"
864,2_kings_3_2,"And he wrought evil in the sight of the LORD; but not like his father, and like his mother: for he put away the image of Baal that his father had made."
865,genesis_19_33,"And they made their father drink wine that night: and the firstborn went in, and lay with her father; and he perceived not when she lay down, nor when she arose."
866,genesis_3_6,"And when the woman saw that the tree was good for food, and that it was pleasant to the eyes, and a tree to be desired to make one wise, she took of the fruit thereof, and did eat, and gave also unto her husband with her; and he did eat."
867,genesis_23_3,"And Abraham stood up from before his dead, and spake unto the sons of Heth, saying,"
868,2_chronicles_16_1,"In the six and thirtieth year of the reign of Asa Baasha king of Israel came up against Judah, and built Ramah, to the intent that he might let none go out or come in to Asa king of Judah."
869,psalms_104_8,They go up by the mountains; they go down by the valleys unto the place which thou hast founded for them.
870,matthew_10_12,"And when ye come into an house, salute it."
871,revelation_2_19,"I know thy works, and charity, and service, and faith, and thy patience, and thy works; and the last to be more than the first."
872,mark_4_31,"It is like a grain of mustard seed, which, when it is sown in the earth, is less than all the seeds that be in the earth:"
873,joshua_1_9,"Have not I commanded thee? Be strong and of a good courage; be not afraid, neither be thou dismayed: for the LORD thy God is with thee whithersoever thou goest."
874,numbers_14_39,And Moses told these sayings unto all the children of Israel: and the people mourned greatly.
875,exodus_26_20,And for the second side of the tabernacle on the north side there shall be twenty boards:
876,daniel_7_20,"And of the ten horns that were in his head, and of the other which came up, and before whom three fell; even of that horn that had eyes, and a mouth that spake very great things, whose look was more stout than his fellows."
877,exodus_21_28,"If an ox gore a man or a woman, that they die: then the ox shall be surely stoned, and his flesh shall not be eaten; but the owner of the ox shall be quit."
878,john_4_51,"And as he was now going down, his servants met him, and told him, saying, Thy son liveth."
879,jeremiah_5_15,"Lo, I will bring a nation upon you from far, O house of Israel, saith the LORD: it is a mighty nation, it is an ancient nation, a nation whose language thou knowest not, neither understandest what they say."
880,psalms_83_9,"Do unto them as unto the Midianites; as to Sisera, as to Jabin, at the brook of Kison:"
881,isaiah_61_7,For your shame ye shall have double; and for confusion they shall rejoice in their portion: therefore in their land they shall possess the double: everlasting joy shall be unto them.
882,micah_6_14,"Thou shalt eat, but not be satisfied; and thy casting down shall be in the midst of thee; and thou shalt take hold, but shalt not deliver; and that which thou deliverest will I give up to the sword."
883,john_13_33,"Little children, yet a little while I am with you. Ye shall seek me: and as I said unto the Jews, Whither I go, ye cannot come; so now I say to you."
884,2_samuel_10_16,"And Hadarezer sent, and brought out the Syrians that were beyond the river: and they came to Helam; and Shobach the captain of the host of Hadarezer went before them."
885,exodus_37_19,"Three bowls made after the fashion of almonds in one branch, a knop and a flower; and three bowls made like almonds in another branch, a knop and a flower: so throughout the six branches going out of the candlestick."
886,psalms_137_6,"If I do not remember thee, let my tongue cleave to the roof of my mouth; if I prefer not Jerusalem above my chief joy."
887,matthew_22_2,"The kingdom of heaven is like unto a certain king, which made a marriage for his son,"
888,deuteronomy_33_2,"And he said, The LORD came from Sinai, and rose up from Seir unto them; he shined forth from mount Paran, and he came with ten thousands of saints: from his right hand went a fiery law for them."
889,2_samuel_13_9,"And she took a pan, and poured them out before him; but he refused to eat. And Amnon said, Have out all men from me. And they went out every man from him."
890,deuteronomy_21_5,"And the priests the sons of Levi shall come near; for them the LORD thy God hath chosen to minister unto him, and to bless in the name of the LORD; and by their word shall every controversy and every stroke be tried:"
891,psalms_126_2,"Then was our mouth filled with laughter, and our tongue with singing: then said they among the heathen, The LORD hath done great things for them."
892,psalms_126_3,The LORD hath done great things for us; whereof we are glad.
893,genesis_21_27,"And Abraham took sheep and oxen, and gave them unto Abimelech; and both of them made a covenant."
894,1_chronicles_12_18,"Then the spirit came upon Amasai, who was chief of the captains, and he said, Thine are we, David, and on thy side, thou son of Jesse: peace, peace be unto thee, and peace be to thine helpers; for thy God helpeth thee. Then David received them, and made them captains of the band."
895,job_6_5,Doth the wild ass bray when he hath grass? or loweth the ox over his fodder?
896,luke_22_57,"And he denied him, saying, Woman, I know him not."
897,1_corinthians_16_22,"If any man love not the Lord Jesus Christ, let him be Anathema Maranatha."
898,1_thessalonians_4_15,"For this we say unto you by the word of the Lord, that we which are alive and remain unto the coming of the Lord shall not prevent them which are asleep."
899,1_kings_1_45,"And Zadok the priest and Nathan the prophet have anointed him king in Gihon: and they are come up from thence rejoicing, so that the city rang again. This is the noise that ye have heard."
900,jonah_4_3,"Therefore now, O LORD, take, I beseech thee, my life from me; for it is better for me to die than to live."
901,mark_9_21,"And he asked his father, How long is it ago since this came unto him? And he said, Of a child."
902,1_samuel_15_22,"And Samuel said, Hath the LORD as great delight in burnt offerings and sacrifices, as in obeying the voice of the LORD? Behold, to obey is better than sacrifice, and to hearken than the fat of rams."
903,proverbs_22_8,He that soweth iniquity shall reap vanity: and the rod of his anger shall fail.
904,ephesians_2_20,"And are built upon the foundation of the apostles and prophets, Jesus Christ himself being the chief corner stone;"
905,1_chronicles_18_5,"And when the Syrians of Damascus came to help Hadarezer king of Zobah, David slew of the Syrians two and twenty thousand men."
906,exodus_30_4,"And two golden rings shalt thou make to it under the crown of it, by the two corners thereof, upon the two sides of it shalt thou make it; and they shall be for places for the staves to bear it withal."
907,genesis_48_12,"And Joseph brought them out from between his knees, and he bowed himself with his face to the earth."
908,1_samuel_22_8,"That all of you have conspired against me, and there is none that sheweth me that my son hath made a league with the son of Jesse, and there is none of you that is sorry for me, or sheweth unto me that my son hath stirred up my servant against me, to lie in wait, as at this day?"
909,acts_1_16,"Men and brethren, this scripture must needs have been fulfilled, which the Holy Ghost by the mouth of David spake before concerning Judas, which was guide to them that took Jesus."
910,exodus_36_1,"Then wrought Bezaleel and Aholiab, and every wise hearted man, in whom the LORD put wisdom and understanding to know how to work all manner of work for the service of the sanctuary, according to all that the LORD had commanded."
911,luke_22_37,"For I say unto you, that this that is written must yet be accomplished in me, And he was reckoned among the transgressors: for the things concerning me have an end."
912,deuteronomy_29_20,"The LORD will not spare him, but then the anger of the LORD and his jealousy shall smoke against that man, and all the curses that are written in this book shall lie upon him, and the LORD shall blot out his name from under heaven."
913,1_kings_8_9,"There was nothing in the ark save the two tables of stone, which Moses put there at Horeb, when the LORD made a covenant with the children of Israel, when they came out of the land of Egypt."
914,jeremiah_24_10,"And I will send the sword, the famine, and the pestilence, among them, till they be consumed from off the land that I gave unto them and to their fathers."
915,daniel_11_23,"And after the league made with him he shall work deceitfully: for he shall come up, and shall become strong with a small people."
916,1_corinthians_12_26,"And whether one member suffer, all the members suffer with it; or one member be honoured, all the members rejoice with it."
917,psalms_78_21,"Therefore the LORD heard this, and was wroth: so a fire was kindled against Jacob, and anger also came up against Israel;"
918,genesis_19_16,"And while he lingered, the men laid hold upon his hand, and upon the hand of his wife, and upon the hand of his two daughters; the LORD being merciful unto him: and they brought him forth, and set him without the city."
919,ezekiel_32_19,"Whom dost thou pass in beauty? go down, and be thou laid with the uncircumcised."
920,2_chronicles_29_24,"And the priests killed them, and they made reconciliation with their blood upon the altar, to make an atonement for all Israel: for the king commanded that the burnt offering and the sin offering should be made for all Israel."
921,hebrews_6_4,"For it is impossible for those who were once enlightened, and have tasted of the heavenly gift, and were made partakers of the Holy Ghost,"
922,john_2_24,"But Jesus did not commit himself unto them, because he knew all men,"
923,1_samuel_1_16,Count not thine handmaid for a daughter of Belial: for out of the abundance of my complaint and grief have I spoken hitherto.
924,jeremiah_48_26,"Make ye him drunken: for he magnified himself against the LORD: Moab also shall wallow in his vomit, and he also shall be in derision."
925,hosea_11_12,"Ephraim compasseth me about with lies, and the house of Israel with deceit: but Judah yet ruleth with God, and is faithful with the saints."
926,romans_6_19,I speak after the manner of men because of the infirmity of your flesh: for as ye have yielded your members servants to uncleanness and to iniquity unto iniquity; even so now yield your members servants to righteousness unto holiness.
927,revelation_7_5,Of the tribe of Juda were sealed twelve thousand. Of the tribe of Reuben were sealed twelve thousand. Of the tribe of Gad were sealed twelve thousand.
928,exodus_1_7,"And the children of Israel were fruitful, and increased abundantly, and multiplied, and waxed exceeding mighty; and the land was filled with them."
929,ezekiel_43_22,"And on the second day thou shalt offer a kid of the goats without blemish for a sin offering; and they shall cleanse the altar, as they did cleanse it with the bullock."
930,1_kings_2_5,"Moreover thou knowest also what Joab the son of Zeruiah did to me, and what he did to the two captains of the hosts of Israel, unto Abner the son of Ner, and unto Amasa the son of Jether, whom he slew, and shed the blood of war in peace, and put the blood of war upon his girdle that was about his loins, and in his shoes that were on his feet."
931,deuteronomy_33_23,"And of Naphtali he said, O Naphtali, satisfied with favour, and full with the blessing of the LORD: possess thou the west and the south."
932,matthew_10_26,"Fear them not therefore: for there is nothing covered, that shall not be revealed; and hid, that shall not be known."
933,isaiah_11_4,"But with righteousness shall he judge the poor, and reprove with equity for the meek of the earth: and he shall smite the earth with the rod of his mouth, and with the breath of his lips shall he slay the wicked."
934,proverbs_14_34,Righteousness exalteth a nation: but sin is a reproach to any people.
935,1_chronicles_17_1,"Now it came to pass, as David sat in his house, that David said to Nathan the prophet, Lo, I dwell in an house of cedars, but the ark of the covenant of the LORD remaineth under curtains."
936,hosea_14_5,"I will be as the dew unto Israel: he shall grow as the lily, and cast forth his roots as Lebanon."
937,genesis_38_26,"And Judah acknowledged them, and said, She hath been more righteous than I; because that I gave her not to Shelah my son. And he knew her again no more."
938,deuteronomy_28_68,"And the LORD shall bring thee into Egypt again with ships, by the way whereof I spake unto thee, Thou shalt see it no more again: and there ye shall be sold unto your enemies for bondmen and bondwomen, and no man shall buy you."
939,joshua_8_29,"And the king of Ai he hanged on a tree until eventide: and as soon as the sun was down, Joshua commanded that they should take his carcase down from the tree, and cast it at the entering of the gate of the city, and raise thereon a great heap of stones, that remaineth unto this day."
940,acts_28_8,"And it came to pass, that the father of Publius lay sick of a fever and of a bloody flux: to whom Paul entered in, and prayed, and laid his hands on him, and healed him."
941,2_kings_11_4,"And the seventh year Jehoiada sent and fetched the rulers over hundreds, with the captains and the guard, and brought them to him into the house of the LORD, and made a covenant with them, and took an oath of them in the house of the LORD, and shewed them the king's son."
942,1_kings_2_39,"And it came to pass at the end of three years, that two of the servants of Shimei ran away unto Achish son of Maachah king of Gath. And they told Shimei, saying, Behold, thy servants be in Gath."
943,exodus_23_7,Keep thee far from a false matter; and the innocent and righteous slay thou not: for I will not justify the wicked.
944,mark_12_2,"And at the season he sent to the husbandmen a servant, that he might receive from the husbandmen of the fruit of the vineyard."
945,luke_3_21,"Now when all the people were baptized, it came to pass, that Jesus also being baptized, and praying, the heaven was opened,"
946,judges_20_38,"Now there was an appointed sign between the men of Israel and the liers in wait, that they should make a great flame with smoke rise up out of the city."
947,1_kings_16_16,"And the people that were encamped heard say, Zimri hath conspired, and hath also slain the king: wherefore all Israel made Omri, the captain of the host, king over Israel that day in the camp."
948,1_thessalonians_3_11,"Now God himself and our Father, and our Lord Jesus Christ, direct our way unto you."
949,genesis_45_9,"Haste ye, and go up to my father, and say unto him, Thus saith thy son Joseph, God hath made me lord of all Egypt: come down unto me, tarry not:"
950,2_chronicles_10_2,"And it came to pass, when Jeroboam the son of Nebat, who was in Egypt, whither he had fled from the presence of Solomon the king, heard it, that Jeroboam returned out of Egypt."
951,1_corinthians_7_12,"But to the rest speak I, not the Lord: If any brother hath a wife that believeth not, and she be pleased to dwell with him, let him not put her away."
952,2_kings_17_14,"Notwithstanding they would not hear, but hardened their necks, like to the neck of their fathers, that did not believe in the LORD their God."
953,john_12_32,"And I, if I be lifted up from the earth, will draw all men unto me."
954,jeremiah_51_9,"We would have healed Babylon, but she is not healed: forsake her, and let us go every one into his own country: for her judgment reacheth unto heaven, and is lifted up even to the skies."
